frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
267,8.9,0.35302161,0.87759164,-0.30732115,0.10374184,-0.001687,-0.09945,0.999774,0.8
268,8.933333,0.35216588,0.87794564,-0.30721409,0.10397189,-0.001687,-0.09945,0.999666,0.8
269,8.966667,0.35144959,0.87823908,-0.30712892,0.10416878,-0.001682,-0.099446,0.999684,0.8
270,9.0,0.35072805,0.87852016,-0.30705817,0.10443871,-0.001679,-0.099432,0.999596,0.8
271,9.033333,0.34980285,0.87887815,-0.30696659,0.10479826,-0.001684,-0.099417,0.999355,0.8
272,9.066667,0.34892501,0.87921651,-0.30687813,0.10514502,-0.001688,-0.099393,0.999005,0.8
273,9.1,0.34805584,0.8795638,-0.30677468,0.10542269,-0.00169,-0.099384,0.998826,0.8
274,9.133333,0.34712341,0.87994713,-0.30664972,0.1056614,-0.001692,-0.099374,0.998591,0.8
275,9.166667,0.34615729,0.88034687,-0.30651436,0.10589361,-0.001695,-0.099339,0.998028,0.8
276,9.2,0.34535749,0.88068316,-0.30639494,0.10605434,-0.001697,-0.09933,0.997847,0.8
277,9.233333,0.34469227,0.88095045,-0.30630841,0.10624828,-0.001697,-0.099335,0.997928,0.8
278,9.266667,0.34370917,0.88134826,-0.30617457,0.10651941,-0.001703,-0.099323,0.997631,0.8
279,9.3,0.34260779,0.88181033,-0.30600318,0.10673564,-0.001709,-0.099309,0.997252,0.8
280,9.333333,0.3415709,0.88225385,-0.30582948,0.10689153,-0.001709,-0.099301,0.997043,0.8
281,9.366667,0.34044295,0.88272976,-0.30564625,0.10708473,-0.001709,-0.099274,0.996635,0.8
282,9.4,0.33932048,0.88319994,-0.30546912,0.10727582,-0.001708,-0.099218,0.995913,0.8
283,9.433333,0.33823494,0.88365996,-0.30529467,0.10741213,-0.001707,-0.099165,0.995225,0.8
284,9.466667,0.3370593,0.88416336,-0.30509268,0.10753899,-0.001706,-0.099136,0.994806,0.8
285,9.5,0.33588033,0.88468587,-0.30486041,0.10758929,-0.001701,-0.099135,0.994796,0.8
286,9.533333,0.33451629,0.8852957,-0.30458813,0.10759388,-0.001692,-0.099137,0.994849,0.8
287,9.566667,0.3329285,0.8859551,-0.30433343,0.10781161,-0.001689,-0.099093,0.994337,0.8
288,9.6,0.33133996,0.88662695,-0.30404411,0.10799844,-0.001686,-0.099049,0.993806,0.8
289,9.633333,0.33028186,0.88711797,-0.30375267,0.1080274,-0.001672,-0.099052,0.994055,0.8
290,9.666667,0.32991932,0.88731511,-0.30357443,0.10801714,-0.001648,-0.099034,0.994349,0.8
291,9.7,0.32951514,0.88753735,-0.30342999,0.10783077,-0.001811,-0.098987,0.993993,0.8
292,9.733333,0.32894353,0.88779512,-0.30338026,0.1075937,-0.002859,-0.098967,0.993718,0.8
293,9.766667,0.32843804,0.88796899,-0.30351868,0.10731233,-0.004706,-0.098968,0.993612,0.8
294,9.8,0.32809863,0.88804337,-0.30383915,0.10682715,-0.006351,-0.099187,0.993636,0.8
295,9.833333,0.3282257,0.88790543,-0.30435101,0.10612401,-0.007667,-0.099561,0.993746,0.8
296,9.866667,0.32814769,0.88784665,-0.3048882,0.10531194,-0.008764,-0.099819,0.993478,0.8
297,9.9,0.32767966,0.887941,-0.30537694,0.10455501,-0.009528,-0.10003,0.993675,0.8
298,9.933333,0.32694854,0.88815327,-0.30579131,0.10382721,-0.010064,-0.100217,0.994276,0.8
299,9.966667,0.3258996,0.88852864,-0.30608644,0.10304079,-0.010432,-0.100326,0.994287,0.8
300,10.0,0.32491668,0.88887966,-0.3063497,0.1023326,-0.010684,-0.100375,0.993985,0.8
301,10.033333,0.32399403,0.88919858,-0.30659299,0.10175705,-0.010862,-0.100392,0.993614,0.8
302,10.066667,0.32322669,0.88945763,-0.30682522,0.101232,-0.010984,-0.100394,0.993341,0.8
303,10.1,0.32230699,0.88980142,-0.3069845,0.10065862,-0.011064,-0.100391,0.993104,0.8
304,10.133333,0.3211189,0.89028276,-0.30704751,0.1000054,-0.011115,-0.100369,0.992572,0.8
305,10.166667,0.32024475,0.89063544,-0.3071359,0.09939487,-0.011148,-0.100342,0.992224,0.8
306,10.2,0.31910543,0.89110593,-0.30715583,0.09877876,-0.011169,-0.100314,0.991725,0.8
307,10.233333,0.31755193,0.89174947,-0.3070888,0.09818409,-0.011188,-0.100296,0.991192,0.8
308,10.266667,0.31646221,0.89220872,-0.30707017,0.09758679,-0.011205,-0.100287,0.991037,0.8
309,10.3,0.31553642,0.89262252,-0.30704076,0.09689056,-0.011212,-0.100274,0.990846,0.8
310,10.333333,0.31467446,0.89302623,-0.30699204,0.09612502,-0.011214,-0.100245,0.990373,0.8
311,10.366667,0.31396271,0.89337102,-0.30695109,0.09537648,-0.011219,-0.100242,0.990382,0.8
312,10.4,0.31306311,0.89377768,-0.30688486,0.09473455,-0.011217,-0.100234,0.990372,0.8
313,10.433333,0.3128398,0.8938922,-0.30693822,0.09421747,-0.011202,-0.100193,0.990247,0.8
314,10.466667,0.31262316,0.89401363,-0.30696979,0.09367998,-0.011193,-0.100168,0.990179,0.8
315,10.5,0.31152833,0.8945192,-0.30681427,0.09300806,-0.011191,-0.100155,0.989767,0.8
316,10.533333,0.3107681,0.89486131,-0.30673284,0.09252776,-0.011189,-0.100144,0.989705,0.8
317,10.566667,0.31149343,0.89453667,-0.3069752,0.09242412,-0.011181,-0.100154,0.990381,0.8
318,10.6,0.31175028,0.89443007,-0.30710972,0.09214242,-0.011179,-0.100182,0.99089,0.8
319,10.633333,0.31061043,0.89494107,-0.30694486,0.09157782,-0.011184,-0.100187,0.990557,0.8
320,10.666667,0.30961489,0.8953923,-0.30680046,0.09102048,-0.011187,-0.100188,0.99037,0.8
321,10.7,0.30855986,0.89587794,-0.30662697,0.09040702,-0.011189,-0.100198,0.990332,0.8
322,10.733333,0.30816288,0.8960812,-0.30657095,0.08993541,-0.011182,-0.100198,0.990586,0.8
323,10.766667,0.30781075,0.89626501,-0.30651827,0.0894881,-0.011175,-0.100193,0.990714,0.8
324,10.8,0.30688209,0.89667819,-0.30636937,0.08904729,-0.011165,-0.100175,0.990531,0.8
325,10.833333,0.30640407,0.89691137,-0.30628771,0.08862491,-0.01117,-0.1002,0.990902,0.8
326,10.866667,0.30592784,0.89714903,-0.30619688,0.08817739,-0.011183,-0.100231,0.99106,0.8
327,10.9,0.30520135,0.89749573,-0.30605041,0.08767379,-0.011186,-0.100236,0.990924,0.8
328,10.933333,0.30464271,0.89778853,-0.3059113,0.08710252,-0.011187,-0.100244,0.990905,0.8
329,10.966667,0.30399969,0.89809812,-0.30577427,0.08663743,-0.011184,-0.100236,0.990766,0.8
330,11.0,0.30336048,0.89840656,-0.30563587,0.08616722,-0.011181,-0.100216,0.990417,0.8
331,11.033333,0.30291855,0.89864437,-0.30552361,0.08563857,-0.011348,-0.100054,0.990501,0.8
332,11.066667,0.30229504,0.89893145,-0.30543303,0.08515064,-0.011628,-0.099763,0.990599,0.8
333,11.1,0.30128314,0.89934157,-0.30537634,0.08460793,-0.011831,-0.099539,0.990317,0.8
334,11.133333,0.30027868,0.89975412,-0.30537037,0.08381033,-0.012001,-0.099443,0.990646,0.8
335,11.166667,0.29927602,0.90011551,-0.30558485,0.0827274,-0.011182,-0.099781,0.991276,0.8
336,11.2,0.29917938,0.89995575,-0.30649181,0.08145009,-0.009022,-0.100555,0.991827,0.8
337,11.233333,0.29959764,0.8994545,-0.30793897,0.07997777,-0.006924,-0.101244,0.991889,0.8
338,11.266667,0.29946672,0.89911445,-0.30945559,0.07842279,-0.005744,-0.101716,0.991986,0.8
339,11.3,0.2991084,0.89882279,-0.31097584,0.07710891,-0.00518,-0.10206,0.992364,0.8
340,11.333333,0.29826593,0.89872311,-0.31233288,0.07604192,-0.004798,-0.10248,0.992716,0.8
341,11.366667,0.29721902,0.89876167,-0.31341777,0.07521716,-0.004713,-0.102944,0.993081,0.8
342,11.4,0.29615405,0.89888132,-0.31422601,0.07461348,-0.004863,-0.103458,0.993117,0.8
343,11.433333,0.2950743,0.89906573,-0.31481462,0.07418707,-0.004977,-0.103986,0.992892,0.8
344,11.466667,0.29418877,0.89922127,-0.31526849,0.07389083,-0.005048,-0.10432,0.992624,0.8
345,11.5,0.29317593,0.89946316,-0.31557557,0.07366114,-0.0051,-0.104549,0.992385,0.8
346,11.533333,0.29192152,0.89982238,-0.31575997,0.07346529,-0.005142,-0.104716,0.992171,0.8
347,11.566667,0.29080818,0.90015372,-0.31589815,0.07322732,-0.005172,-0.104824,0.991906,0.8
348,11.6,0.29026896,0.90032361,-0.31601473,0.07277375,-0.005181,-0.104863,0.991474,0.8
349,11.633333,0.2906271,0.90022939,-0.31613398,0.07198785,-0.00517,-0.104835,0.990796,0.8
350,11.666667,0.29127398,0.90007224,-0.31621175,0.07098987,-0.005144,-0.104774,0.990128,0.8
351,11.7,0.29177972,0.89998875,-0.31622115,0.06992151,-0.005111,-0.104712,0.98964,0.8
352,11.733333,0.29243937,0.89982849,-0.31625973,0.06904841,-0.005096,-0.104639,0.988895,0.8
353,11.766667,0.29345844,0.89955298,-0.31631051,0.06807531,-0.005063,-0.104528,0.988109,0.8
354,11.8,0.29423057,0.89935473,-0.31634138,0.06721288,-0.005045,-0.104436,0.987297,0.8
355,11.833333,0.29470687,0.89922231,-0.31638715,0.06668037,-0.005066,-0.104381,0.986256,0.8
356,11.866667,0.29535558,0.89903829,-0.3164303,0.06608403,-0.005077,-0.104304,0.985146,0.8
357,11.9,0.29597965,0.89886874,-0.31645643,0.06547028,-0.005082,-0.104216,0.98401,0.8
358,11.933333,0.29670511,0.89868728,-0.316452,0.06469452,-0.005069,-0.104122,0.983053,0.8
359,11.966667,0.29706282,0.89865675,-0.31637658,0.06384029,-0.005053,-0.104061,0.982466,0.8
360,12.0,0.29659444,0.89889285,-0.31625219,0.06330825,-0.005056,-0.104044,0.982073,0.8
361,12.033333,0.29621213,0.89907654,-0.31616402,0.06292901,-0.005063,-0.104,0.981373,0.8
362,12.066667,0.29585792,0.8992476,-0.3160808,0.06256815,-0.005065,-0.10395,0.980735,0.8
363,12.1,0.29502819,0.89958089,-0.31595762,0.06231669,-0.005067,-0.103928,0.980381,0.8
364,12.133333,0.29422239,0.89991289,-0.31582444,0.06200727,-0.005069,-0.103901,0.979958,0.8
365,12.166667,0.2937244,0.9001633,-0.31568102,0.06146135,-0.005049,-0.103846,0.979548,0.8
366,12.2,0.29321567,0.90041338,-0.31554242,0.06093689,-0.005034,-0.103795,0.979162,0.8
367,12.233333,0.29298576,0.90055011,-0.31545232,0.06048698,-0.005027,-0.10373,0.978518,0.8
368,12.266667,0.29279982,0.90066977,-0.31536368,0.06006643,-0.005022,-0.103654,0.977721,0.8
369,12.3,0.29226492,0.90090188,-0.31524954,0.05978915,-0.005028,-0.103598,0.976945,0.8
370,12.333333,0.29223083,0.9009665,-0.31517165,0.05939146,-0.00503,-0.103516,0.975996,0.8
371,12.366667,0.2924934,0.90094166,-0.31510104,0.05884778,-0.005025,-0.103419,0.974976,0.8
372,12.4,0.29232859,0.9010677,-0.31498322,0.05836583,-0.005016,-0.103343,0.974187,0.8
373,12.433333,0.29175499,0.90131922,-0.31485758,0.05802924,-0.005008,-0.103283,0.973576,0.8
374,12.466667,0.29121621,0.90156531,-0.31475781,0.05745119,-0.004975,-0.103212,0.973288,0.8
375,12.5,0.29088212,0.90172719,-0.31473774,0.05670819,-0.004927,-0.10313,0.973148,0.8
376,12.533333,0.29049811,0.90185867,-0.31481147,0.05617403,-0.004913,-0.103086,0.972885,0.8
377,12.566667,0.28994551,0.90201481,-0.31494009,0.05579993,-0.004931,-0.102913,0.972482,0.8
378,12.6,0.2895508,0.90211175,-0.31510525,0.05534803,-0.004939,-0.102606,0.972056,0.8
379,12.633333,0.29105782,0.90161164,-0.315354,0.05416316,-0.004887,-0.102422,0.971369,0.8
380,12.666667,0.29238675,0.90118259,-0.31555968,0.05293411,-0.004846,-0.10228,0.970798,0.8
381,12.7,0.2934093,0.90084082,-0.31575963,0.05189085,-0.004829,-0.102012,0.970143,0.8
382,12.733333,0.29587737,0.90000861,-0.31605302,0.05051306,-0.004796,-0.101712,0.968923,0.8
383,12.766667,0.29819974,0.89923652,-0.31629506,0.04907168,-0.004767,-0.101476,0.967803,0.8
384,12.8,0.30036827,0.89847686,-0.31658026,0.04790789,-0.004756,-0.101272,0.966564,0.8
385,12.833333,0.30225324,0.89776245,-0.31692741,0.04714425,-0.004765,-0.10109,0.965177,0.8
386,12.866667,0.30408122,0.89708369,-0.31722903,0.04627317,-0.004763,-0.100929,0.963883,0.8
387,12.9,0.30596539,0.89639987,-0.31749354,0.04528037,-0.004749,-0.100774,0.962631,0.8
388,12.933333,0.30789509,0.89569485,-0.31775499,0.044307,-0.004735,-0.100621,0.961362,0.8
389,12.966667,0.30963413,0.89504667,-0.31800723,0.0434692,-0.004731,-0.100481,0.960026,0.8
390,13.0,0.31086532,0.89456195,-0.31824507,0.04291555,-0.004747,-0.100356,0.958523,0.8
391,13.033333,0.31190323,0.89413215,-0.31848814,0.04253674,-0.004767,-0.100226,0.95695,0.8
392,13.066667,0.31300262,0.89368086,-0.3187274,0.04215129,-0.004775,-0.100087,0.955419,0.8
393,13.1,0.31455354,0.89309892,-0.31892809,0.04141573,-0.004752,-0.09993,0.954018,0.8
394,13.133333,0.31636803,0.892443,-0.31909425,0.04044272,-0.004713,-0.099763,0.952646,0.8
395,13.166667,0.31768405,0.89194117,-0.31926998,0.03980537,-0.004702,-0.099616,0.951155,0.8
396,13.2,0.31862017,0.89155528,-0.31945984,0.03944338,-0.004711,-0.099481,0.949604,0.8
397,13.233333,0.31973105,0.89109608,-0.31967579,0.03907981,-0.004714,-0.099333,0.948041,0.8
398,13.266667,0.32107969,0.8905375,-0.31992565,0.03870873,-0.004711,-0.099177,0.946538,0.8
399,13.3,0.32318596,0.8897388,-0.32013441,0.03781093,-0.004665,-0.098998,0.945294,0.8
400,13.333333,0.32606625,0.88870344,-0.32026736,0.03627421,-0.004577,-0.098795,0.944251,0.8
401,13.366667,0.3287753,0.88774463,-0.32033725,0.03464566,-0.004508,-0.098629,0.943166,0.8
402,13.4,0.33145517,0.88681336,-0.32034107,0.03288065,-0.004458,-0.098494,0.942065,0.8
403,13.433333,0.33428661,0.88581065,-0.32034868,0.03112361,-0.004413,-0.098352,0.940947,0.8
404,13.466667,0.33712565,0.88477551,-0.32038687,0.02951019,-0.004379,-0.098206,0.939819,0.8
405,13.5,0.33941886,0.88391293,-0.32045565,0.02830107,-0.004383,-0.098097,0.938586,0.8
406,13.533333,0.34101796,0.88330376,-0.3204976,0.02761355,-0.004428,-0.098179,0.937151,0.8
407,13.566667,0.34218746,0.88294886,-0.32025505,0.02730851,-0.004294,-0.098701,0.935347,0.8
408,13.6,0.34311315,0.88287063,-0.3194806,0.02729412,-0.004007,-0.099537,0.933459,0.8
409,13.633333,0.3439562,0.88309212,-0.31791588,0.02778381,-0.003555,-0.100335,0.931108,0.8
410,13.666667,0.34448619,0.88376994,-0.31538133,0.02854067,-0.003038,-0.10113,0.928275,0.8
411,13.7,0.34489169,0.88475337,-0.31210606,0.02917187,-0.002708,-0.101766,0.925594,0.8
412,13.733333,0.34550598,0.88602973,-0.30767955,0.03016998,-0.003751,-0.102395,0.922704,0.8
413,13.766667,0.34596345,0.88779894,-0.3018522,0.03174237,-0.006247,-0.102974,0.919745,0.8
414,13.8,0.34616518,0.88979213,-0.29548092,0.03362531,-0.007093,-0.10327,0.917023,0.8
415,13.833333,0.34624856,0.89170113,-0.28935813,0.03539623,-0.005934,-0.103471,0.914425,0.8
416,13.866667,0.346428,0.89330677,-0.28394579,0.03695184,-0.004824,-0.103483,0.911967,0.8
417,13.9,0.34671783,0.89459986,-0.2793006,0.03832757,-0.00413,-0.103344,0.909535,0.8
418,13.933333,0.34695165,0.89567628,-0.27536121,0.039557,-0.003692,-0.103154,0.907089,0.8
419,13.966667,0.34727353,0.89652673,-0.27200374,0.04068028,-0.003418,-0.102953,0.904685,0.8
420,14.0,0.34745607,0.89733751,-0.26894361,0.0415813,-0.003237,-0.102916,0.902388,0.8
421,14.033333,0.34759519,0.89809243,-0.26611562,0.04230902,-0.003104,-0.102983,0.900253,0.8
422,14.066667,0.34785853,0.89869712,-0.26358984,0.04310846,-0.003009,-0.102944,0.898142,0.8
423,14.1,0.34820144,0.89918186,-0.26132624,0.0440038,-0.002941,-0.102841,0.896099,0.8
424,14.133333,0.34864879,0.89957155,-0.25924406,0.04480574,-0.002884,-0.102686,0.89399,0.8
425,14.166667,0.34912731,0.8999033,-0.25731004,0.04556002,-0.002841,-0.102485,0.891701,0.8
426,14.2,0.34955822,0.9002131,-0.25549976,0.04631728,-0.002802,-0.102264,0.889434,0.8
427,14.233333,0.35004182,0.90047531,-0.25379062,0.04696028,-0.002761,-0.102039,0.887301,0.8
428,14.266667,0.35056258,0.9006898,-0.25220174,0.0475189,-0.002726,-0.101811,0.885208,0.8
429,14.3,0.35103025,0.90088298,-0.2507476,0.04809636,-0.002697,-0.101582,0.883163,0.8
430,14.333333,0.35151477,0.90103354,-0.24941929,0.04864099,-0.002676,-0.101367,0.881207,0.8
431,14.366667,0.35204446,0.90114308,-0.24819014,0.04906631,-0.002654,-0.10115,0.87921,0.8
432,14.4,0.3525786,0.90122438,-0.24706269,0.04942639,-0.002629,-0.100911,0.877083,0.8
433,14.433333,0.35311104,0.90127814,-0.24603925,0.04974927,-0.002608,-0.100669,0.874943,0.8
434,14.466667,0.35364129,0.90130695,-0.24510693,0.05006213,-0.002588,-0.100432,0.872834,0.8
435,14.5,0.35417613,0.9013097,-0.24425008,0.05041809,-0.002572,-0.100193,0.870734,0.8
436,14.533333,0.35467482,0.90130835,-0.24345328,0.05078902,-0.002555,-0.099958,0.868677,0.8
437,14.566667,0.35514188,0.9013101,-0.24270017,0.05109774,-0.002534,-0.099723,0.866642,0.8
438,14.6,0.35562944,0.90128636,-0.24200926,0.05140164,-0.002515,-0.099488,0.864614,0.8
439,14.633333,0.35609941,0.90124814,-0.2413811,0.05177042,-0.002498,-0.099259,0.862673,0.8
440,14.666667,0.35652045,0.90121722,-0.24078884,0.05216725,-0.002477,-0.099017,0.860685,0.8
441,14.7,0.35690867,0.90119703,-0.24021415,0.05250984,-0.002451,-0.098753,0.858465,0.8
442,14.733333,0.357336,0.90115511,-0.2396722,0.0527986,-0.002431,-0.098502,0.856264,0.8
443,14.766667,0.35776923,0.90109768,-0.23917762,0.05308693,-0.002415,-0.098266,0.854159,0.8
444,14.8,0.35823589,0.90101562,-0.2387251,0.05336875,-0.002543,-0.098028,0.851983,0.8
445,14.833333,0.3588086,0.90088264,-0.23830674,0.05363534,-0.002776,-0.097795,0.849821,0.8
446,14.866667,0.35940069,0.9007308,-0.23791986,0.053938,-0.002804,-0.097557,0.847677,0.8
447,14.9,0.35996178,0.90057642,-0.23756954,0.05431708,-0.002685,-0.097327,0.84561,0.8
448,14.933333,0.36052408,0.90041941,-0.23722874,0.0546791,-0.002593,-0.097104,0.843604,0.8
449,14.966667,0.3610491,0.90028149,-0.23688165,0.05498977,-0.002521,-0.096884,0.841596,0.8
450,15.0,0.36144316,0.90019768,-0.23652785,0.05529518,-0.002463,-0.096679,0.839685,0.8
451,15.033333,0.36171507,0.90016026,-0.23617953,0.05561431,-0.002414,-0.096476,0.83782,0.8
452,15.066667,0.3619686,0.90012808,-0.23584446,0.05590663,-0.002375,-0.096277,0.835945,0.8
453,15.1,0.36226444,0.90006255,-0.23555722,0.0562555,-0.002351,-0.096063,0.833935,0.8
454,15.133333,0.36263906,0.89994312,-0.23533067,0.05669898,-0.002334,-0.095823,0.83182,0.8
455,15.166667,0.36311876,0.89977185,-0.23513382,0.05716181,-0.002318,-0.095577,0.829711,0.8
456,15.2,0.3635842,0.89960991,-0.23492239,0.05761957,-0.002297,-0.095318,0.827566,0.8
457,15.233333,0.36403266,0.8994573,-0.2346998,0.05807569,-0.002269,-0.095052,0.825425,0.8
458,15.266667,0.36450244,0.89929408,-0.23448831,0.05850946,-0.002379,-0.094791,0.823285,0.8
459,15.3,0.36497769,0.89912269,-0.23429944,0.0589359,-0.002589,-0.09454,0.821168,0.8
460,15.333333,0.36549087,0.89889889,-0.23420474,0.05954295,-0.00275,-0.094273,0.81893,0.8
461,15.366667,0.36597718,0.89865685,-0.23418382,0.0602868,-0.002872,-0.093998,0.816566,0.8
462,15.4,0.36646429,0.8984226,-0.23414595,0.06096257,-0.002947,-0.093732,0.814284,0.8
463,15.433333,0.36702297,0.89817404,-0.23407387,0.06153831,-0.002987,-0.093467,0.812059,0.8
464,15.466667,0.3675617,0.89792493,-0.23401942,0.0621621,-0.003017,-0.093213,0.809839,0.8
465,15.5,0.36803849,0.8977054,-0.23395701,0.06274395,-0.003031,-0.09298,0.807713,0.8
466,15.533333,0.36848634,0.89750506,-0.23388082,0.06326329,-0.003036,-0.092756,0.805573,0.8
467,15.566667,0.36891385,0.89730847,-0.23381843,0.06378891,-0.003034,-0.092519,0.803341,0.8
468,15.6,0.36941738,0.89706649,-0.23379745,0.06435272,-0.003024,-0.092254,0.801063,0.8
469,15.633333,0.36996409,0.8967851,-0.23382902,0.06501566,-0.003014,-0.091986,0.798792,0.8
470,15.666667,0.37054498,0.89648402,-0.23387496,0.06569122,-0.003001,-0.091717,0.796527,0.8
471,15.7,0.37125706,0.89613467,-0.23390807,0.06631636,-0.00298,-0.09144,0.794288,0.8
472,15.733333,0.37196412,0.89580305,-0.23389702,0.06687135,-0.002948,-0.091178,0.792208,0.8
473,15.766667,0.37262289,0.89546501,-0.23393018,0.06761112,-0.00293,-0.090926,0.790187,0.8
474,15.8,0.37332719,0.89510306,-0.23397152,0.06837135,-0.002914,-0.090686,0.788219,0.8
475,15.833333,0.37416412,0.89468589,-0.23402088,0.06908399,-0.002897,-0.090437,0.786201,0.8
476,15.866667,0.3750938,0.8942277,-0.23406805,0.06981128,-0.003012,-0.090182,0.784123,0.8
477,15.9,0.37606497,0.89377747,-0.23405383,0.07039733,-0.003071,-0.089911,0.78193,0.8
478,15.933333,0.37710951,0.89327573,-0.2340907,0.07105234,-0.002981,-0.089633,0.779717,0.8
479,15.966667,0.37824173,0.89268451,-0.23424565,0.07194814,-0.002927,-0.089365,0.777631,0.8
480,16.0,0.3794315,0.89203532,-0.23445687,0.0730391,-0.003021,-0.08923,0.775604,0.8
481,16.033333,0.38054972,0.89143649,-0.23459847,0.07407057,-0.003209,-0.0892,0.773537,0.8
482,16.066667,0.38174361,0.89080512,-0.23474216,0.07506115,-0.003336,-0.088971,0.771411,0.8
483,16.1,0.38307082,0.89011737,-0.23489256,0.07598225,-0.003413,-0.088743,0.769421,0.8
484,16.133333,0.38458248,0.88932206,-0.23511351,0.07696901,-0.003465,-0.088637,0.767524,0.8
485,16.166667,0.38627696,0.88839691,-0.23545353,0.07811964,-0.003502,-0.088478,0.765705,0.8
486,16.2,0.3878898,0.88751897,-0.23576574,0.0791587,-0.003511,-0.0883,0.763935,0.8
487,16.233333,0.38949546,0.88663271,-0.23610073,0.08020076,-0.003518,-0.088121,0.762179,0.8
488,16.266667,0.39110538,0.88573143,-0.23646016,0.08125889,-0.003523,-0.087951,0.760539,0.8
489,16.3,0.3927801,0.88478135,-0.23685799,0.08236541,-0.003522,-0.087767,0.758936,0.8
490,16.333333,0.3946696,0.88363916,-0.23744693,0.08388504,-0.003539,-0.087808,0.757237,0.8
491,16.366667,0.39672876,0.8823455,-0.23813998,0.08580247,-0.003693,-0.08814,0.755471,0.8
492,16.4,0.39877153,0.88107763,-0.23869193,0.08780457,-0.003923,-0.088448,0.753715,0.8
493,16.433333,0.40097547,0.87978215,-0.23901605,0.08985193,-0.004625,-0.088737,0.75198,0.8
494,16.466667,0.40281254,0.87885003,-0.23869871,0.09158389,-0.006189,-0.089106,0.749915,0.8
495,16.5,0.40421062,0.87835933,-0.23758525,0.09301562,-0.007956,-0.089583,0.747959,0.8
496,16.533333,0.40559733,0.87805044,-0.23584659,0.09431131,-0.009422,-0.089987,0.746366,0.8
497,16.566667,0.40689765,0.87796125,-0.23343811,0.09552486,-0.011275,-0.090009,0.744868,0.8
498,16.6,0.40816402,0.87800411,-0.23043281,0.0970136,-0.013573,-0.089696,0.743761,0.8
499,16.633333,0.40916765,0.87832238,-0.22669049,0.09870692,-0.015725,-0.089188,0.743206,0.8
500,16.666667,0.40999182,0.87890864,-0.22219027,0.10028852,-0.017454,-0.088569,0.743207,0.8
501,16.7,0.41065398,0.87964414,-0.21727817,0.10188075,-0.018564,-0.087773,0.743505,0.8
502,16.733333,0.41111158,0.88035719,-0.21241931,0.10409859,-0.01928,-0.086862,0.743948,0.8
503,16.766667,0.41135822,0.88103093,-0.20781765,0.10668055,-0.019751,-0.086165,0.744648,0.8
504,16.8,0.41150482,0.88165653,-0.20351893,0.10920437,-0.020057,-0.085705,0.745199,0.8
505,16.833333,0.41159986,0.88223691,-0.19952371,0.11150733,-0.020272,-0.085431,0.745784,0.8
506,16.866667,0.41169649,0.88275964,-0.19578106,0.11362744,-0.020439,-0.085306,0.746657,0.8
507,16.9,0.41195961,0.88316962,-0.19226725,0.11547294,-0.02056,-0.085229,0.747387,0.8
508,16.933333,0.41247109,0.88332305,-0.18925288,0.11743656,-0.020655,-0.085204,0.748229,0.8
509,16.966667,0.4128236,0.88345639,-0.18659076,0.11943771,-0.020735,-0.085229,0.749116,0.8
510,17.0,0.41320812,0.8835491,-0.18416056,0.12118137,-0.020799,-0.085263,0.749762,0.8
511,17.033333,0.4140952,0.88339737,-0.18195344,0.1225855,-0.020838,-0.085252,0.75015,0.8
512,17.066667,0.41513333,0.88318436,-0.17987082,0.12367778,-0.020865,-0.085233,0.750483,0.8
513,17.1,0.41618346,0.88291127,-0.17802007,0.1247713,-0.020894,-0.085254,0.750944,0.8
514,17.133333,0.41727382,0.88255932,-0.17640483,0.12590847,-0.020921,-0.085281,0.751396,0.8
515,17.166667,0.4185213,0.88204874,-0.17505218,0.12722689,-0.020948,-0.085306,0.751962,0.8
516,17.2,0.41948214,0.88169745,-0.17364235,0.12842377,-0.020969,-0.085334,0.752416,0.8
517,17.233333,0.42009223,0.88150645,-0.17223275,0.12963322,-0.020988,-0.085368,0.752776,0.8
518,17.266667,0.4209923,0.88112802,-0.17102631,0.13087741,-0.021006,-0.085384,0.753155,0.8
519,17.3,0.42208726,0.88065207,-0.1699157,0.13199594,-0.021017,-0.085373,0.75346,0.8
520,17.333333,0.42312909,0.88023799,-0.16877343,0.13288485,-0.021027,-0.085381,0.753745,0.8
521,17.366667,0.4242848,0.87977501,-0.16764585,0.1336907,-0.021038,-0.085394,0.753962,0.8
522,17.4,0.42537282,0.87934798,-0.1664917,0.13448275,-0.021049,-0.085538,0.754176,0.8
523,17.433333,0.426356,0.87899604,-0.16529552,0.13514407,-0.021055,-0.085757,0.75427,0.8
524,17.466667,0.42719919,0.87878973,-0.16396612,0.13544213,-0.021055,-0.085912,0.754345,0.8
525,17.5,0.42810379,0.87854427,-0.16271908,0.13568203,-0.020931,-0.086035,0.75449,0.8
526,17.533333,0.4291026,0.87808965,-0.16186044,0.13649442,-0.020854,-0.086141,0.754811,0.8
527,17.566667,0.42988023,0.87774469,-0.16101927,0.13725902,-0.02093,-0.08624,0.755243,0.8
528,17.6,0.43061461,0.87739232,-0.16028937,0.13806191,-0.020861,-0.08631,0.755668,0.8
529,17.633333,0.43147388,0.87686603,-0.15985815,0.13921793,-0.020692,-0.086363,0.756153,0.8
530,17.666667,0.43237798,0.87633013,-0.15945647,0.14024416,-0.020574,-0.086402,0.756509,0.8
531,17.7,0.43341393,0.87569743,-0.15917176,0.14131787,-0.020492,-0.086423,0.756832,0.8
