frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
529,17.633333,0.37474192,0.86581586,-0.32203507,-0.07889742,-0.01962,-0.083515,0.71172,0.8
530,17.666667,0.37480906,0.86640356,-0.32016508,-0.07973311,-0.019491,-0.083492,0.71157,0.8
531,17.7,0.37493837,0.866934,-0.31840247,-0.08041476,-0.019393,-0.083459,0.71136,0.8
532,17.733333,0.37516087,0.86736238,-0.31682233,-0.08099646,-0.019317,-0.083421,0.711092,0.8
533,17.766667,0.37534683,0.86786304,-0.31510185,-0.08148205,-0.019381,-0.083386,0.710974,0.8
534,17.8,0.37559925,0.86840568,-0.31317767,-0.08195441,-0.019541,-0.083345,0.710898,0.8
535,17.833333,0.37561897,0.86897068,-0.31141362,-0.08259477,-0.019655,-0.083314,0.710724,0.8
536,17.866667,0.37543879,0.86942014,-0.31019867,-0.08325336,-0.019741,-0.083658,0.710359,0.8
537,17.9,0.37525525,0.86963748,-0.30966539,-0.08379438,-0.019813,-0.08488,0.710087,0.8
538,17.933333,0.37429294,0.86992462,-0.30988369,-0.0843093,-0.020194,-0.087084,0.710175,0.8
539,17.966667,0.37329959,0.87018548,-0.31055406,-0.08355137,-0.020974,-0.090504,0.710557,0.8
540,18.0,0.3727685,0.87037169,-0.3109086,-0.08265959,-0.021444,-0.094021,0.710553,0.8
541,18.033333,0.37148585,0.87080147,-0.31158033,-0.08136805,-0.021715,-0.097853,0.711246,0.8
542,18.066667,0.36884345,0.87155548,-0.31304213,-0.07968799,-0.021887,-0.102326,0.712776,0.8
543,18.1,0.36602192,0.87240876,-0.31402895,-0.07947782,-0.021611,-0.106428,0.714034,0.8
544,18.133333,0.36389882,0.87256668,-0.31621058,-0.07884101,-0.021044,-0.110152,0.714885,0.8
545,18.166667,0.36216807,0.87168818,-0.32063724,-0.0786496,-0.020535,-0.113275,0.714968,0.8
546,18.2,0.36138488,0.86993548,-0.32573501,-0.08068419,-0.020473,-0.116103,0.714779,0.8
547,18.233333,0.36128208,0.86731473,-0.33187749,-0.08424816,-0.020844,-0.118972,0.715138,0.8
548,18.266667,0.36142328,0.86363728,-0.34012597,-0.08842052,-0.02164,-0.121826,0.71544,0.8
549,18.3,0.3616183,0.85966033,-0.34878551,-0.09254719,-0.022685,-0.124227,0.715865,0.8
550,18.333333,0.36214407,0.85593781,-0.35641054,-0.09588357,-0.023839,-0.126311,0.716416,0.8
551,18.366667,0.36503027,0.85135868,-0.36358124,-0.09874197,-0.025244,-0.128667,0.716944,0.8
552,18.4,0.36938185,0.84568149,-0.37146206,-0.10195982,-0.027004,-0.131402,0.717115,0.8
553,18.433333,0.3738636,0.83986272,-0.3791586,-0.10533455,-0.028926,-0.134053,0.717084,0.8
554,18.466667,0.37959793,0.8335836,-0.38640455,-0.1083297,-0.030737,-0.13606,0.717164,0.8
555,18.5,0.38538504,0.82646208,-0.39516033,-0.11084728,-0.0327,-0.138023,0.717226,0.8
556,18.533333,0.39037151,0.81929211,-0.40430767,-0.11360384,-0.034959,-0.13978,0.717325,0.8
557,18.566667,0.39456772,0.81131685,-0.41498949,-0.11774974,-0.03687,-0.141044,0.717305,0.8
558,18.6,0.40012887,0.80169445,-0.42664863,-0.12310098,-0.038571,-0.142512,0.71783,0.8
559,18.633333,0.40629018,0.79255394,-0.43656085,-0.1272838,-0.04044,-0.143834,0.718088,0.8
560,18.666667,0.41280706,0.7840604,-0.44466332,-0.13082109,-0.042157,-0.144719,0.718852,0.8
561,18.7,0.4197693,0.77594241,-0.45102755,-0.13520823,-0.043959,-0.145308,0.720368,0.8
562,18.733333,0.4251715,0.7676651,-0.45868584,-0.13973826,-0.046119,-0.14597,0.721568,0.8
563,18.766667,0.42890738,0.75821502,-0.46864724,-0.14669086,-0.048657,-0.14648,0.722786,0.8
564,18.8,0.43190827,0.74961507,-0.47669814,-0.1558569,-0.05133,-0.14634,0.723799,0.8
565,18.833333,0.43374724,0.74080455,-0.48524145,-0.16617065,-0.054081,-0.146,0.724427,0.8
566,18.866667,0.43427225,0.73053605,-0.49581097,-0.17859501,-0.056869,-0.145519,0.725323,0.8
567,18.9,0.43497117,0.72010692,-0.50576064,-0.19092479,-0.059851,-0.144781,0.727129,0.8
568,18.933333,0.43529777,0.70973068,-0.51572879,-0.20204461,-0.063006,-0.143606,0.729955,0.8
569,18.966667,0.43623615,0.69979493,-0.52412183,-0.21279424,-0.065631,-0.142277,0.733363,0.8
570,19.0,0.43709537,0.69095509,-0.53089733,-0.22288276,-0.067817,-0.140879,0.73653,0.8
571,19.033333,0.43656333,0.68069044,-0.53993889,-0.23353582,-0.07044,-0.13897,0.739984,0.8
572,19.066667,0.43609171,0.66870376,-0.55000703,-0.24525819,-0.072884,-0.137053,0.743866,0.8
573,19.1,0.43467542,0.65559888,-0.56170496,-0.25638824,-0.074819,-0.134077,0.747666,0.8
574,19.133333,0.43307883,0.64180964,-0.57418698,-0.26614362,-0.076527,-0.130323,0.751051,0.8
575,19.166667,0.43085918,0.62907549,-0.58571323,-0.2748898,-0.078055,-0.12648,0.754274,0.8
576,19.2,0.42635074,0.61669234,-0.59810946,-0.28316193,-0.07938,-0.121963,0.757497,0.8
577,19.233333,-0.42194288,-0.60421531,0.61101997,0.28903748,-0.08056,-0.117456,0.761704,0.8
578,19.266667,-0.41677448,-0.59318919,0.62338439,0.29294628,-0.081579,-0.113461,0.765888,0.8
579,19.3,-0.41090447,-0.58380447,0.63461587,0.29596039,-0.082446,-0.109503,0.769117,0.8
580,19.333333,-0.40839853,-0.57240726,0.64589051,0.29729786,-0.083167,-0.104616,0.772946,0.8
581,19.366667,-0.40667005,-0.56115047,0.65699698,0.29679049,-0.083655,-0.099196,0.778881,0.8
582,19.4,-0.40229981,-0.55381978,0.66572235,0.29707284,-0.084127,-0.094231,0.784424,0.8
583,19.433333,-0.39999773,-0.54605606,0.6744317,0.29490077,-0.08433,-0.088039,0.789772,0.8
584,19.466667,-0.4018321,-0.53479063,0.68566356,0.28704602,-0.084429,-0.080414,0.798,0.8
585,19.5,-0.40176632,-0.52341169,0.69539152,0.28470101,-0.085026,-0.074458,0.806952,0.8
586,19.533333,-0.39965421,-0.5107265,0.70567351,0.28541174,-0.08586,-0.068909,0.816121,0.8
587,19.566667,-0.39834412,-0.49536822,0.71834744,0.28268225,-0.086055,-0.061899,0.825713,0.8
588,19.6,-0.39782173,-0.4822219,0.72877626,0.27943707,-0.08577,-0.054311,0.835968,0.8
589,19.633333,-0.39923477,-0.4672025,0.73778346,0.2793009,-0.085973,-0.046943,0.845898,0.8
590,19.666667,-0.40446404,-0.44670857,0.74734131,0.2798951,-0.086356,-0.039033,0.85443,0.8
591,19.7,-0.42267305,-0.42517756,0.75266833,0.27214319,-0.085416,-0.027654,0.861631,0.8
592,19.733333,-0.44460188,-0.40947099,0.75497502,0.25431356,-0.083056,-0.017567,0.859905,0.8
593,19.766667,-0.44530875,-0.3945155,0.76619677,0.24289946,-0.082353,-0.011518,0.857623,0.8
594,19.8,-0.43337155,-0.37597552,0.78219337,0.24290953,-0.082643,-0.005978,0.861218,0.8
595,19.833333,-0.4254026,-0.36200828,0.79280459,0.24381042,-0.081298,-0.001203,0.856856,0.8
596,19.866667,-0.41817752,-0.35060404,0.80139774,0.24487964,-0.079456,0.00306,0.847243,0.8
597,19.9,-0.41187686,-0.33942752,0.80916485,0.24576139,-0.07791,0.006552,0.840256,0.8
598,19.933333,-0.4073416,-0.33066185,0.81439784,0.24797524,-0.076196,0.009498,0.83514,0.8
599,19.966667,-0.40274714,-0.32339492,0.81880748,0.25052901,-0.074539,0.012273,0.831056,0.8
600,20.0,-0.39549228,-0.3161643,0.82390316,0.25457723,-0.073735,0.015452,0.83199,0.8
601,20.033333,-0.38899859,-0.30819095,0.82889626,0.25812675,-0.073057,0.018809,0.834556,0.8
602,20.066667,-0.38574852,-0.29840004,0.83416662,0.2575297,-0.072054,0.022421,0.832675,0.8
603,20.1,-0.38343047,-0.28852141,0.83887671,0.25694812,-0.071389,0.026642,0.832923,0.8
604,20.133333,-0.38147888,-0.27993887,0.84235597,0.25796222,-0.070985,0.03031,0.836006,0.8
605,20.166667,-0.3786068,-0.27228429,0.84573801,0.25931715,-0.070495,0.033334,0.839623,0.8
606,20.2,-0.37534194,-0.26554165,0.8487997,0.26104621,-0.069934,0.03647,0.843583,0.8
607,20.233333,-0.37106969,-0.25967439,0.85181773,0.26321673,-0.069267,0.039831,0.84288,0.8
608,20.266667,-0.36580247,-0.25402885,0.85505437,0.26559351,-0.068592,0.043583,0.840355,0.8
609,20.3,-0.36167006,-0.24792557,0.85762731,0.2687063,-0.067871,0.047157,0.837623,0.8
610,20.333333,-0.35887358,-0.2410092,0.85949685,0.27274435,-0.06743,0.051137,0.838224,0.8
611,20.366667,-0.35536538,-0.23399828,0.86141165,0.27736296,-0.06741,0.055334,0.843863,0.8
612,20.4,-0.3503381,-0.22734988,0.86353112,0.28264686,-0.067313,0.05893,0.848295,0.8
613,20.433333,-0.3442868,-0.22069065,0.86625169,0.28700216,-0.06724,0.062272,0.850102,0.8
614,20.466667,-0.33751867,-0.21339925,0.8700661,0.28901019,-0.06702,0.065688,0.850391,0.8
615,20.5,-0.33262589,-0.20529649,0.87343639,0.29038292,-0.066487,0.069343,0.847308,0.8
616,20.533333,-0.32890025,-0.19687739,0.87581738,0.29327094,-0.065928,0.073227,0.84148,0.8
617,20.566667,-0.32265214,-0.18775014,0.87911893,0.29630288,-0.065801,0.077251,0.838396,0.8
618,20.6,-0.31606667,-0.17758739,0.88224095,0.30035893,-0.065847,0.081366,0.837018,0.8
619,20.633333,-0.30936201,-0.16704031,0.88509723,0.30495175,-0.065575,0.085432,0.833552,0.8
620,20.666667,-0.3014072,-0.15674487,0.88841604,0.30870973,-0.065287,0.089607,0.831951,0.8
621,20.7,-0.29553176,-0.14560364,0.89089277,0.31268296,-0.065159,0.094092,0.832353,0.8
622,20.733333,-0.28978969,-0.13241517,0.89332886,0.31694116,-0.06514,0.098136,0.831975,0.8
623,20.766667,-0.28540488,-0.11998777,0.89505126,0.32098323,-0.065009,0.100996,0.831412,0.8
624,20.8,-0.28183342,-0.10921636,0.89668402,0.32341843,-0.064837,0.102826,0.827867,0.8
625,20.833333,-0.2766714,-0.09829852,0.89932146,0.3240544,-0.064889,0.104197,0.82407,0.8
626,20.866667,-0.27268508,-0.08835932,0.90177004,0.32349075,-0.064849,0.105222,0.821545,0.8
627,20.9,-0.26969341,-0.07917688,0.90370427,0.32297846,-0.064812,0.106072,0.820293,0.8
628,20.933333,-0.26710322,-0.07034634,0.90539187,0.32244816,-0.064802,0.106698,0.819922,0.8
629,20.966667,-0.2649383,-0.06260487,0.9071028,0.32101843,-0.064737,0.107082,0.819188,0.8
630,21.0,-0.26315026,-0.05594627,0.90865405,0.31932706,-0.064772,0.107458,0.819908,0.8
631,21.033333,-0.2614626,-0.04989737,0.90977906,0.31851158,-0.06463,0.107709,0.820275,0.8
632,21.066667,-0.26058868,-0.0441861,0.91027075,0.31866642,-0.064215,0.107695,0.818917,0.8
633,21.1,-0.25882244,-0.03859581,0.91103591,0.31864537,-0.063946,0.107691,0.817735,0.8
634,21.133333,-0.25538064,-0.03304351,0.91240036,0.31814217,-0.063856,0.107789,0.817195,0.8
635,21.166667,-0.25172362,-0.02776953,0.91367584,0.31790019,-0.063919,0.107825,0.816479,0.8
636,21.2,-0.24822884,-0.02284776,0.91478203,0.31785888,-0.063964,0.107859,0.816016,0.8
637,21.233333,-0.24510632,-0.0182732,0.91582712,0.31756836,-0.063896,0.107981,0.816422,0.8
638,21.266667,-0.24140367,-0.01365897,0.91708781,0.31699786,-0.063886,0.108144,0.81702,0.8
639,21.3,-0.2375255,-0.00895279,0.91846581,0.31610446,-0.063892,0.108294,0.817389,0.8
640,21.333333,-0.23389913,-0.00429976,0.9196923,0.31533916,-0.063925,0.108479,0.818202,0.8
641,21.366667,-0.23017123,0.00044975,0.92095083,0.31443691,-0.063983,0.108687,0.819181,0.8
642,21.4,-0.22632557,0.00532615,0.92231457,0.31318399,-0.064027,0.108848,0.819618,0.8
643,21.433333,-0.2221333,0.00976214,0.92373154,0.31189989,-0.064064,0.108976,0.81985,0.8
644,21.466667,-0.21787277,0.01393299,0.92515305,0.31053045,-0.064098,0.109084,0.819969,0.8
645,21.5,-0.21353321,0.0188649,0.92641333,0.3095255,-0.06417,0.109299,0.820948,0.8
646,21.533333,-0.20900711,0.02391414,0.92761087,0.30867818,-0.064273,0.109692,0.822291,0.8
647,21.566667,-0.20458653,0.02862575,0.9287875,0.30769904,-0.064354,0.110107,0.823005,0.8
648,21.6,-0.20024082,0.03368286,0.9297253,0.3072132,-0.064425,0.110461,0.823639,0.8
649,21.633333,-0.19585726,0.0395222,0.93037076,0.30738928,-0.064498,0.110807,0.824365,0.8
650,21.666667,-0.19148459,0.04619961,0.9307804,0.30797255,-0.06455,0.111022,0.825069,0.8
651,21.7,-0.18690561,0.05305992,0.93114517,0.30857676,-0.064622,0.111314,0.826222,0.8
652,21.733333,-0.18239274,0.05954064,0.93149135,0.30904962,-0.064725,0.111806,0.827717,0.8
653,21.766667,-0.17812454,0.06557054,0.93171323,0.30964919,-0.064803,0.112229,0.828954,0.8
654,21.8,-0.17391056,0.07129384,0.93198359,0.30996596,-0.064843,0.112494,0.8295,0.8
655,21.833333,-0.16973408,0.07675119,0.93230349,0.31001581,-0.06486,0.112664,0.829605,0.8
656,21.866667,-0.1655903,0.08195267,0.93259131,0.31005978,-0.064875,0.112734,0.830122,0.8
657,21.9,-0.16156712,0.0868779,0.93281272,0.31017531,-0.064883,0.11269,0.830657,0.8
658,21.933333,-0.15748154,0.09156452,0.93288087,0.310723,-0.064893,0.112743,0.831262,0.8
659,21.966667,-0.15338045,0.09604246,0.9329033,0.31135464,-0.064898,0.112839,0.831725,0.8
660,22.0,-0.14883445,0.10054467,0.93321843,0.31119518,-0.064921,0.112875,0.832251,0.8
661,22.033333,-0.14387094,0.10504448,0.93371431,0.31055499,-0.064962,0.112899,0.832766,0.8
662,22.066667,-0.13895206,0.10934098,0.93416185,0.30996535,-0.065,0.11298,0.833425,0.8
663,22.1,-0.13428598,0.11339123,0.93457069,0.30933369,-0.065037,0.113089,0.834073,0.8
664,22.133333,-0.13044417,0.11704698,0.93494483,0.30848418,-0.065049,0.113158,0.834091,0.8
665,22.166667,-0.12680765,0.12049949,0.93536307,0.3074014,-0.065054,0.113241,0.834158,0.8
666,22.2,-0.1228927,0.12387122,0.93571909,0.30656661,-0.065057,0.113364,0.834422,0.8
667,22.233333,-0.11883442,0.1271313,0.93597837,0.30604003,-0.065065,0.113531,0.835044,0.8
668,22.266667,-0.1149335,0.13020052,0.93609473,0.30588361,-0.065066,0.113698,0.835574,0.8
669,22.3,-0.11136055,0.13307924,0.93633383,0.30523385,-0.065026,0.113712,0.834693,0.8
670,22.333333,-0.1078096,0.13588179,0.93683254,0.30374006,-0.06496,0.113593,0.832974,0.8
671,22.366667,-0.10444965,0.13854394,0.937364,0.30206716,-0.064876,0.113472,0.831316,0.8
672,22.4,-0.09951092,0.14153714,0.93797433,0.30044794,-0.064797,0.113373,0.832145,0.8
673,22.433333,-0.0937342,0.14470863,0.93872624,0.29843988,-0.064504,0.113124,0.833694,0.8
674,22.466667,-0.08913406,0.14759172,0.93917152,0.29703309,-0.063828,0.112796,0.833135,0.8
675,22.5,-0.08403303,0.15065339,0.93964407,0.29548439,-0.062837,0.112465,0.8326,0.8
676,22.533333,-0.07865938,0.15394449,0.94009711,0.29382175,-0.061552,0.111071,0.831094,0.8
677,22.566667,-0.07427924,0.15715014,0.94024165,0.29280038,-0.060136,0.108899,0.831258,0.8
678,22.6,-0.06946677,0.16059546,0.94033669,0.29180539,-0.058501,0.10673,0.832967,0.8
679,22.633333,-0.06308188,0.16457864,0.94030909,0.29112431,-0.056661,0.104883,0.836037,0.8
680,22.666667,-0.05710148,0.16850627,0.9402643,0.29025524,-0.055054,0.10335,0.839657,0.8
681,22.7,-0.05165049,0.17226805,0.94008501,0.28964825,-0.05393,0.102045,0.841578,0.8
682,22.733333,-0.04723248,0.17568628,0.93960551,0.28990499,-0.053329,0.101421,0.844378,0.8
683,22.766667,-0.0441615,0.17864827,0.93901657,0.29048657,-0.053061,0.101066,0.847045,0.8
684,22.8,-0.04041469,0.18164063,0.93863314,0.2904155,-0.05293,0.100838,0.849494,0.8
685,22.833333,-0.0363721,0.18452631,0.93827542,0.29028665,-0.052855,0.100588,0.850456,0.8
686,22.866667,-0.03217985,0.18728118,0.9380031,0.28989723,-0.052789,0.100197,0.850407,0.8
687,22.9,-0.02837265,0.18979109,0.9377664,0.28942791,-0.052753,0.099839,0.850793,0.8
688,22.933333,-0.0246278,0.19212927,0.9375234,0.28901502,-0.052745,0.099633,0.851509,0.8
689,22.966667,-0.02057574,0.1943987,0.93745026,0.28804997,-0.052762,0.099517,0.852339,0.8
690,23.0,-0.0167065,0.19650758,0.93729354,0.28737864,-0.052751,0.099329,0.851567,0.8
691,23.033333,-0.01298737,0.19848684,0.93691197,0.28745481,-0.052689,0.099055,0.849415,0.8
692,23.066667,-0.00956506,0.20030059,0.93651346,0.28762948,-0.052615,0.098843,0.847641,0.8
693,23.1,-0.00600098,0.2020704,0.9360543,0.28798243,-0.052556,0.098725,0.846593,0.8
694,23.133333,-0.00199555,0.20384659,0.93571121,0.28790122,-0.052511,0.098741,0.846796,0.8
695,23.166667,0.00235689,0.20561268,0.93550732,0.28730458,-0.052488,0.098843,0.847658,0.8
696,23.2,0.00813352,0.20759451,0.93540877,0.28609229,-0.052435,0.09879,0.848536,0.8
697,23.233333,0.01471005,0.20971408,0.93531601,0.28458316,-0.052388,0.098688,0.849965,0.8
698,23.266667,0.02085568,0.21176027,0.93501548,0.28367003,-0.052359,0.098704,0.851332,0.8
699,23.3,0.02708029,0.21378237,0.93464497,0.28284721,-0.052344,0.098757,0.852338,0.8
700,23.333333,0.03356685,0.21581162,0.93419858,0.28208444,-0.052334,0.09882,0.85336,0.8
701,23.366667,0.04038187,0.21788472,0.9335845,0.28163013,-0.052317,0.098941,0.854729,0.8
702,23.4,0.04707093,0.21991649,0.93282553,0.28152725,-0.052321,0.099076,0.856044,0.8
703,23.433333,0.05349992,0.22183268,0.93207144,0.28137317,-0.052364,0.099139,0.85651,0.8
704,23.466667,0.05979136,0.22363979,0.93136677,0.28100922,-0.052413,0.099137,0.856231,0.8
705,23.5,0.0661339,0.22539232,0.93066636,0.28050801,-0.05245,0.099269,0.855759,0.8
706,23.533333,0.07242234,0.22709606,0.9299393,0.27999158,-0.052458,0.099348,0.854922,0.8
707,23.566667,0.07847007,0.22874838,0.92914712,0.27964666,-0.05242,0.099313,0.85471,0.8
708,23.6,0.08474774,0.2303427,0.92842267,0.2789111,-0.052405,0.099411,0.854471,0.8
709,23.633333,0.09149084,0.23188241,0.92779901,0.27757696,-0.05239,0.099586,0.853861,0.8
710,23.666667,0.09812931,0.23350001,0.92692509,0.27687228,-0.052319,0.099791,0.853785,0.8
711,23.7,0.10450938,0.23531159,0.9256008,0.2774336,-0.052196,0.100076,0.854303,0.8
712,23.733333,0.11093024,0.23721298,0.92405764,0.27846357,-0.052079,0.100344,0.854961,0.8
713,23.766667,0.11726075,0.23924467,0.92223916,0.28015503,-0.051985,0.100552,0.855291,0.8
714,23.8,0.1235535,0.24138827,0.92019657,0.28231988,-0.051939,0.100594,0.854482,0.8
715,23.833333,0.12994142,0.24355835,0.91808824,0.28444427,-0.051915,0.100514,0.853113,0.8
716,23.866667,0.13583716,0.24592497,0.91569002,0.28736903,-0.051844,0.100272,0.851774,0.8
717,23.9,0.14161398,0.24834777,0.91314975,0.29056223,-0.051771,0.09986,0.850002,0.8
718,23.933333,0.1479849,0.25070671,0.91063074,0.29325461,-0.051705,0.099696,0.848448,0.8
719,23.966667,0.15439173,0.25309831,0.90802645,0.29596013,-0.051603,0.099835,0.84802,0.8
720,24.0,0.16052771,0.25558339,0.90521024,0.29916951,-0.051558,0.09976,0.846709,0.8
721,24.033333,0.1666766,0.25818878,0.90218158,0.30269763,-0.051564,0.099373,0.843502,0.8
722,24.066667,0.17286121,0.26079119,0.89910974,0.30611866,-0.051491,0.099099,0.84084,0.8
723,24.1,0.17875634,0.26336157,0.89599965,0.30963122,-0.051337,0.099037,0.839497,0.8
724,24.133333,0.18417398,0.26600029,0.89273175,0.31361411,-0.051166,0.099049,0.83877,0.8
725,24.166667,0.18962141,0.26885102,0.88931037,0.31763174,-0.051014,0.09902,0.837867,0.8
726,24.2,0.19503709,0.27202061,0.88571609,0.32167115,-0.050843,0.099149,0.837808,0.8
727,24.233333,0.20019374,0.27520005,0.88202918,0.32590171,-0.050684,0.099373,0.838477,0.8
728,24.266667,0.20541822,0.27826516,0.87829681,0.33010084,-0.050586,0.099419,0.838391,0.8
729,24.3,0.21060497,0.28117146,0.87452391,0.33435923,-0.050485,0.099381,0.838672,0.8
730,24.333333,0.21556605,0.28385193,0.87078047,0.33867496,-0.050427,0.099331,0.838839,0.8
731,24.366667,0.22030223,0.28644297,0.86710434,0.34285188,-0.050415,0.099143,0.838191,0.8
732,24.4,0.22626997,0.28894989,0.86360266,0.34568816,-0.050336,0.099165,0.83873,0.8
733,24.433333,0.23320713,0.29156546,0.86000717,0.34783858,-0.050254,0.099444,0.83981,0.8
734,24.466667,0.23992817,0.29427781,0.85623658,0.35027697,-0.050198,0.099681,0.840717,0.8
735,24.5,0.2466017,0.29695584,0.85246473,0.35257442,-0.050168,0.099867,0.841555,0.8
736,24.533333,0.25334398,0.29957477,0.8487377,0.35456467,-0.050101,0.100138,0.843217,0.8
