frame,timestamp,qw,qx,qy,qz,tx,ty,tz,confidence
101,3.366667,0.54595412,0.82621614,-0.05927007,0.12565046,-0.189062,-0.080184,1.03568,0.8
102,3.4,0.54930871,0.82404447,-0.07495766,0.1165847,-0.177452,-0.082519,1.03456,0.8
103,3.433333,0.55282527,0.82132185,-0.0887929,0.10922665,-0.168801,-0.084423,1.036347,0.8
104,3.466667,0.55592797,0.81881571,-0.10062341,0.10178339,-0.159968,-0.087539,1.037417,0.8
105,3.5,0.55928135,0.81573376,-0.11330291,0.09457933,-0.148466,-0.0929,1.037849,0.8
106,3.533333,0.56270635,0.81241688,-0.12494311,0.0879181,-0.136816,-0.097321,1.036961,0.8
107,3.566667,0.56495487,0.80982957,-0.13516773,0.08204719,-0.125331,-0.100321,1.034791,0.8
108,3.6,0.5658912,0.80790317,-0.14520766,0.07729401,-0.113728,-0.102351,1.031162,0.8
109,3.633333,0.56572711,0.80654611,-0.15513341,0.07327913,-0.102304,-0.104043,1.02725,0.8
110,3.666667,0.56522836,0.80551747,-0.16356839,0.07002775,-0.093576,-0.105676,1.024282,0.8
111,3.7,0.5646549,0.80448698,-0.17153957,0.06737742,-0.086617,-0.10649,1.022017,0.8
112,3.733333,0.56302933,0.80336321,-0.18203114,0.06685951,-0.077391,-0.106571,1.019243,0.8
113,3.766667,0.56193257,0.80045986,-0.196288,0.07047571,-0.067615,-0.106213,1.01581,0.8
114,3.8,0.5618973,0.79568386,-0.21275487,0.07677229,-0.058202,-0.105365,1.012161,0.8
115,3.833333,0.55861843,0.79379143,-0.22653731,0.08075552,-0.049551,-0.104797,1.008677,0.8
116,3.866667,0.55325726,0.79464352,-0.23637985,0.08107184,-0.042859,-0.104426,1.005634,0.8
117,3.9,0.54930003,0.79460807,-0.24563254,0.08082168,-0.036796,-0.104113,1.003338,0.8
118,3.933333,0.5466729,0.79315613,-0.25592327,0.08096523,-0.029979,-0.104318,1.002406,0.8
119,3.966667,0.54441996,0.79156393,-0.26585195,0.0797257,-0.022238,-0.103563,1.00206,0.8
120,4.0,0.54031061,0.7918201,-0.27433985,0.07630875,-0.014504,-0.101838,1.002355,0.8
121,4.033333,0.53679402,0.79209887,-0.28169744,0.07126085,-0.008596,-0.100354,1.00328,0.8
122,4.066667,0.53549638,0.79123202,-0.287873,0.0657621,-0.004869,-0.099488,1.004174,0.8
